datekey,ticker,revenue,netinc,ncf,cashneq,de,netmargin,eps,pe,ps,pb,bvps,P0,P1
2001-08-14,USB,2.4545,0.5623,0.3025,7.032,9.686,0.229,0.3,27.308,6.156,3.167,8.112,15.3612895744,11.3270005075
2001-11-14,USB,1.6281,0.0387,0.2548,7.57,8.98,0.024,0.02,24.889,4.415,2.116,8.612,11.3518950142,13.0936300724
2002-02-28,USB,2.7327,0.6954,1.413,9.12,9.412,0.254,0.36,24.103,4.452,2.499,8.433,13.0936300724,15.4154804811
2002-05-15,USB,2.6532,0.756,-2.7085,6.499,9.367,0.285,0.39,22.364,4.848,2.888,8.234,15.2064784861,13.7095180945
2002-08-13,USB,2.7831,0.8231,1.6075,7.531,9.388,0.296,0.43,17.587,4.152,2.443,8.641,13.5753615801,13.3377149715
2002-11-14,USB,2.9601,0.8603,0.5452,8.705,8.933,0.291,0.45,12.912,3.637,2.311,9.108,13.6411383034,13.5469863551
2003-02-28,USB,2.9629,0.8498,2.0026,10.758,8.946,0.287,0.45,12.21,3.535,2.219,9.407,13.6316957455,14.8262034608
2003-05-14,USB,2.9634,0.9112,-1.8283,8.91,8.84,0.307,0.47,12.579,3.713,2.34,9.613,14.8591213193,15.8112809605
2003-08-14,USB,3.1413,0.9536,5.6436,11.795,9.162,0.304,0.5,12.933,3.844,2.41,9.923,15.930761673,18.5437422105
2003-11-14,USB,2.8896,0.9849,-5.2842,9.187,8.721,0.341,0.51,14.415,4.46,2.745,10.009,18.5102697516,19.1665108775
2004-02-27,USB,2.254,0.8829,-0.941,8.63,8.837,0.392,0.46,14.732,4.889,2.858,9.897,19.2542449062,17.3243836646
2004-05-10,USB,2.8551,1.0084,-1.5376,7.177,8.875,0.353,0.53,12.437,4.276,2.449,10.021,17.1065525144,19.3274672138
2004-08-09,USB,2.8096,1.0369,0.3648,7.476,9.186,0.369,0.55,13.495,4.886,2.828,9.76,19.2931377871,20.5288405018
2004-11-09,USB,3.1335,1.0655,-0.4791,6.969,8.839,0.34,0.57,13.89,5.019,2.83,10.296,20.5703828435,20.8662942581
2005-02-28,USB,3.1627,1.056,-0.5938,6.336,8.985,0.334,0.57,13.331,4.644,2.843,10.32,20.7963904247,20.0771214478
2005-05-09,USB,2.954,1.071,-0.535,5.881,9.332,0.363,0.58,12.393,4.346,2.729,10.371,20.20428126,21.2179731982
2005-08-09,USB,3.151,1.121,0.584,6.442,9.25,0.356,0.61,12.732,4.429,2.76,10.857,21.4463536699,21.0606337809
2005-11-09,USB,3.213,1.154,0.457,6.918,9.416,0.359,0.63,12.226,4.312,2.709,10.896,21.370773251,22.1137439706
2006-03-07,USB,3.116,1.143,1.159,8.004,9.428,0.367,0.63,12.232,4.416,2.734,10.461,22.2304007143,23.2571642882
2006-05-10,USB,3.214,1.153,-1.004,7.05,9.363,0.359,0.64,12.39,4.462,2.796,11.247,23.4487632336,24.0278011235
2006-08-09,USB,3.316,1.184,0.37,7.234,9.453,0.357,0.66,12.318,4.439,2.796,11.463,23.9235267231,25.4929022428
2006-11-09,USB,3.273,1.187,-1.054,6.355,9.363,0.363,0.67,12.75,4.606,2.844,11.816,25.4628132463,27.7961164991
2007-02-26,USB,3.24,1.179,2.291,8.639,9.343,0.364,0.66,13.62,4.911,3.022,12.044,27.7124619762,26.777402265
2007-05-10,USB,3.168,1.115,-2.447,6.287,9.647,0.352,0.64,12.821,4.602,2.876,11.872,26.4620120056,24.132339491
2007-08-09,USB,3.296,1.141,0.304,6.534,9.946,0.346,0.66,11.161,3.975,2.537,11.711,23.2604614191,24.044839528
2007-11-08,USB,3.312,1.161,0.184,6.636,9.962,0.351,0.67,11.74,4.146,2.598,12.038,24.6280313094,24.4073641489
2007-11-21,USB,3.312,1.081,0.184,6.636,10.004,0.326,0.63,11.455,4.045,2.545,11.992,24.029077588,26.2850987801
2008-02-25,USB,3.293,0.927,2.339,8.884,10.29,0.282,0.54,13.411,4.376,2.717,12.172,26.4049032413,27.1405332962
2008-05-12,USB,3.362,1.078,-0.467,7.323,10.208,0.321,0.62,13.821,4.488,2.759,12.462,27.6663558489,25.8273392954
2008-08-11,USB,3.171,0.928,-0.175,7.956,10.295,0.293,0.53,13.608,4.24,2.552,12.545,26.2542374656,22.6005263802
2008-11-10,USB,2.597,0.557,-1.141,7.118,10.398,0.214,0.32,13.83,3.885,2.227,12.435,22.8497052818,12.0988862991
2009-03-02,USB,2.317,0.26,-0.242,6.859,9.111,0.112,0.15,8.145,2.009,0.874,14.994,11.0758497917,16.5905508873
2009-05-08,USB,2.517,0.529,-0.705,6.154,8.657,0.166,0.24,16.694,3.407,1.327,15.521,17.4217748071,19.7750813908
2009-08-10,USB,2.714,0.471,0.227,6.381,9.957,0.081,0.12,30.208,4.338,1.821,13.187,19.5794569298,20.4418513102
2009-11-06,USB,2.744,0.603,-1.365,5.016,9.502,0.212,0.31,30.601,4.409,1.803,13.192,20.2287377644,20.7608953282
2010-02-26,USB,2.938,0.602,1.19,6.206,9.803,0.197,0.3,26.116,4.315,1.814,13.607,21.0257462562,21.8109656089
2010-05-07,USB,2.96,0.669,2.174,8.38,9.549,0.219,0.34,23.725,4.245,1.805,13.984,21.5284845002,20.3140153802
2010-08-06,USB,3.328,0.766,-3.347,5.033,9.028,0.259,0.45,16.654,3.719,1.58,14.733,19.9194019058,22.4413080947
2010-11-08,USB,3.539,0.908,-0.563,4.47,8.943,0.246,0.46,16.65,3.862,1.691,15.238,22.0973800013,23.7060231793
2011-02-28,USB,3.756,0.974,10.017,14.487,9.4,0.253,0.49,15.995,3.924,1.805,15.415,23.8869194318,21.8093680731
2011-05-06,USB,3.709,1.046,-0.687,13.8,9.182,0.27,0.52,13.163,3.386,1.591,15.906,21.800713562,20.6316794575
2011-08-08,USB,4.062,1.203,1.45,15.25,8.86,0.287,0.61,10.389,2.753,1.278,16.893,18.7790033511,22.3861071653
