datekey,ticker,revenue,netinc,ncf,cashneq,de,netmargin,eps,pe,ps,pb,bvps,P0,P1
2011-03-09,HCA,,,,0.411,-2.905,,,,,,-27.967,24.7985034644,27.6524898399
2011-05-11,HCA,8.055,0.24,0.142,0.553,-3.538,0.03,0.54,,,-1.994,-20.103,27.6125180419,18.3070834731
2011-08-05,HCA,8.063,0.229,-0.014,0.539,-3.618,0.028,0.44,,,-1.31,-16.809,17.5795967499,20.1537805396
2011-11-09,HCA,7.31,0.061,-0.18,0.359,-3.219,0.008,0.12,,,-1.071,-20.05,20.0018877073,22.5026183396
2012-02-24,HCA,7.678,1.935,0.014,0.373,-4.107,0.252,4.09,4.747,0.394,-1.417,-18.912,23.0809364941,22.9600938946
2012-05-09,HCA,8.405,0.54,0.098,0.471,-4.001,0.064,1.23,4.196,0.369,-1.347,-19.667,22.8219880667,22.9600938946
2012-08-06,HCA,8.112,0.391,0.047,0.518,-4.134,0.048,0.89,3.846,0.357,-1.366,-18.757,22.0537743988,30.2677473364
2012-11-06,HCA,8.062,0.36,-0.046,0.472,-4.309,0.045,0.82,4.233,0.423,-1.738,-17.825,29.0468949772,35.64
2013-02-27,HCA,8.434,0.314,0.233,0.705,-3.77,0.037,0.71,10.138,0.493,-1.684,-21.836,36.68,41.4
2013-05-07,HCA,8.44,0.344,-0.111,0.594,-3.85,0.041,0.77,13.037,0.556,-1.97,-20.979,41.18,38.33
2013-08-07,HCA,8.45,0.423,-0.132,0.462,-4.014,0.05,0.95,11.812,0.51,-1.929,-19.755,38.06,46.45
2013-11-06,HCA,8.456,0.365,0.022,0.484,-4.231,0.043,0.82,14.03,0.601,-2.422,-18.724,45.3,49.56
2014-02-26,HCA,8.836,0.424,-0.07,0.414,-4.324,0.048,0.96,14.291,0.651,-2.689,-18.715,50.48,52.35
2014-05-06,HCA,8.832,0.347,0.436,0.85,-4.634,0.039,0.78,14.819,0.668,-2.951,-17.704,51.96,65.83
2014-08-05,HCA,9.23,0.483,-0.192,0.658,-4.557,0.052,1.1,17.84,0.817,-3.615,-18.207,66.8,70.23
2014-11-04,HCA,9.22,0.518,-0.143,0.515,-4.854,0.056,1.2,16.966,0.832,-4.071,-17.068,69.34,70.98
2015-02-26,HCA,9.636,0.527,0.051,0.566,-4.775,0.055,1.22,16.211,0.823,-3.85,-18.393,72.27,75.44
2015-05-05,HCA,9.676,0.591,0.02,0.586,-4.923,0.061,1.41,14.393,0.808,-4.002,-18.136,73.61,94.04
2015-08-05,HCA,9.897,0.507,0.087,0.673,-5.086,0.051,1.22,17.875,0.997,-5.172,-17.785,92.26,68.98
2015-10-29,HCA,9.856,0.449,-0.085,0.588,-5.17,0.046,1.08,13.307,0.706,-3.784,-17.578,67.7,70.0
2016-02-26,HCA,10.249,0.582,0.153,0.741,-5.105,0.057,1.43,13.134,0.705,-3.68,-18.748,70.44,80.61
2016-05-06,HCA,10.26,0.694,0.111,0.852,-5.132,0.068,1.75,14.174,0.786,-4.187,-19.062,80.9,75.71
2016-08-04,HCA,10.319,0.658,-0.161,0.691,-4.897,0.064,1.7,11.957,0.7,-3.515,-20.981,75.25,75.1
2016-11-03,HCA,10.27,0.618,-0.014,0.677,-5.061,0.06,1.63,10.778,0.669,-3.543,-20.526,73.41,85.74
2017-02-22,HCA,10.641,0.92,-0.031,0.646,-5.395,0.086,2.44,11.003,0.766,-4.355,-19.552,85.91,83.86
2017-05-09,HCA,10.623,0.659,0.107,0.753,-5.58,0.062,1.78,10.812,0.738,-4.399,-18.95,84.13,78.96
2017-08-04,HCA,10.733,0.657,-0.048,0.705,-5.837,0.061,1.79,9.994,0.675,-4.2,-18.565,78.87,78.87
