datekey,ticker,revenue,netinc,ncf,cashneq,de,netmargin,eps,pe,ps,pb,bvps,P0,P1
2001-07-30,HST,0.988,0.049,0.105,0.347,3.417,0.04,0.17,10.231,1.124,1.916,6.592,8.17737645482,4.59050161711
2001-10-22,HST,0.845,-0.007,-0.035,0.306,3.592,-0.019,-0.08,5.34,0.496,1.069,6.266,4.50322972325,8.03774142464
2002-03-29,HST,1.049,-0.023,0.17,0.466,3.756,-0.031,-0.13,166.395,0.842,1.965,6.082,8.07265018219,7.95919672017
2002-05-06,HST,0.79,0.001,-0.011,0.456,3.7,-0.01,-0.03,-191.101,0.833,1.889,6.116,7.76719855367,6.53666485022
2002-07-29,HST,0.92,0.024,-0.098,0.367,3.655,0.016,0.06,-65.904,0.75,1.626,6.274,6.85957085751,5.36722147248
2002-10-21,HST,0.789,-0.038,0.151,0.514,3.734,-0.06,-0.18,-29.541,0.599,1.311,6.101,5.37594866187,4.65159194282
2003-03-31,HST,1.181,-0.003,-0.033,0.494,3.732,-0.009,-0.04,-35.905,0.498,1.137,6.084,4.65159194282,5.58540120713
2003-05-12,HST,0.805,-0.034,-0.048,0.443,3.759,-0.053,-0.16,-25.817,0.601,1.41,5.952,5.64649153284,6.72866301672
2003-08-04,HST,0.874,-0.014,-0.001,0.442,3.841,-0.026,-0.09,-21.266,0.723,1.688,5.894,6.69375425917,7.75847136428
2003-10-17,HST,0.76,-0.088,0.235,0.681,3.505,-0.128,-0.35,-19.375,0.931,1.961,5.813,7.66247228104,8.40428337886
2004-03-02,HST,1.026,0.15,0.217,0.88,2.698,0.138,0.54,-193.81,1.18,1.905,6.586,8.4391921364,8.08316627742
2004-05-03,HST,0.809,-0.031,-0.238,1.124,3.069,-0.049,-0.12,-217.817,1.13,1.871,6.511,8.27335842513,8.9526160955
2004-07-26,HST,0.927,0.017,0.245,0.895,2.335,0.008,0.02,375.292,1.279,1.806,7.183,8.80997198472,9.97150260106
2004-10-19,HST,0.81,-0.047,-0.454,0.443,2.501,-0.074,-0.17,103.548,1.42,2.174,6.698,9.88999168061,10.8895974484
2005-03-01,HST,1.1,0.061,0.03,0.501,2.429,0.047,0.16,-142.282,1.603,2.436,6.795,11.2780248918,11.2103838829
2005-05-03,HST,0.818,0.006,0.242,0.908,2.597,-0.002,-0.01,-1925.623,1.581,2.443,6.71,11.2240801369,12.7486911177
2005-07-25,HST,0.993,0.091,-0.185,0.571,2.515,0.081,0.23,93.665,1.762,2.825,6.574,12.7900158863,11.6481683963
2005-10-17,HST,0.841,-0.005,-0.002,0.567,2.493,-0.013,-0.03,50.494,1.601,2.59,6.564,11.7868370676,14.02534562
2006-03-10,HST,1.234,0.074,-0.218,0.293,2.351,0.055,0.19,57.825,2.011,3.23,6.257,14.1021012428,14.6158528206
2006-05-03,HST,0.848,0.172,0.297,0.569,1.889,0.196,0.44,35.92,2.779,3.776,5.569,14.7703692848,15.4470801778
2006-07-24,HST,1.212,0.33,0.043,0.626,1.185,0.264,0.65,21.47,2.819,2.243,9.987,15.8576808425,16.1110460439
2006-10-16,HST,1.135,0.04,-0.301,0.352,1.184,0.033,0.07,19.952,2.667,2.254,10.064,16.1967430974,19.1162059087
2007-02-27,HST,1.699,0.196,0.141,0.558,1.22,0.114,0.36,18.792,2.76,2.584,9.97,18.5473997818,18.6025166653
2007-05-01,HST,1.037,0.187,0.807,1.346,1.302,0.178,0.35,17.865,2.59,2.48,10.169,18.2977952535,17.0589717917
2007-07-24,HST,1.391,0.149,-0.674,0.605,1.168,0.106,0.28,21.067,2.258,2.221,10.242,16.6491466435,16.9680943564
2007-10-15,HST,1.206,0.097,0.062,0.689,1.132,0.079,0.18,18.919,2.203,2.154,10.44,16.6062855559,12.6974409219
2008-02-26,HST,1.792,0.294,-0.071,0.553,1.131,0.162,0.56,12.308,1.629,1.624,10.393,12.7579049263,13.2265652446
2008-04-28,HST,1.058,0.061,-0.171,0.385,1.122,0.056,0.11,15.314,1.664,1.675,10.367,13.2801140918,9.78644874102
2008-07-21,HST,1.415,0.19,0.188,0.566,1.118,0.133,0.36,10.595,1.226,1.207,10.694,10.0192746429,7.54937291325
2008-10-15,HST,1.168,0.054,-0.011,0.549,1.136,0.045,0.1,7.378,0.801,0.792,10.518,6.55748450129,3.03726059133
2009-02-27,HST,1.647,0.122,0.014,0.552,1.134,0.072,0.23,4.651,0.368,0.352,10.499,2.93416819528,4.82155206143
2009-04-23,HST,0.882,-0.059,0.145,0.691,1.113,-0.067,-0.12,12.468,0.732,0.675,10.512,5.63043086121,7.13716588041
2009-07-28,HST,1.064,-0.068,0.693,1.392,1.061,-0.064,-0.12,120.23,1.111,0.884,9.909,6.94684145693,9.31796656609
2009-10-16,HST,0.912,-0.055,-0.327,1.068,0.97,-0.063,-0.09,-106.346,1.534,1.142,9.795,8.87387624464,9.52217687124
2010-03-01,HST,1.319,-0.07,0.623,1.695,1.003,-0.055,-0.12,-29.431,1.847,1.241,9.475,9.5628351841,13.2311271739
2010-05-03,HST,0.823,-0.084,-0.397,1.279,0.936,-0.104,-0.13,-39.261,2.708,1.817,9.321,13.7844584457,11.9294173028
2010-07-27,HST,1.114,0.019,-0.074,1.214,0.952,0.012,0.02,-47.123,2.295,1.587,9.158,11.8317019392,13.0294660295
2010-10-15,HST,1.006,-0.058,-0.333,0.922,0.953,-0.058,-0.09,-52.589,2.517,1.76,9.154,13.1272481385,14.7163311504
2011-02-24,HST,1.494,-0.006,0.275,1.154,0.934,-0.004,-0.01,-87.948,2.735,1.926,9.317,14.6266471379,14.520927158
