datekey,ticker,revenue,netinc,ncf,cashneq,de,netmargin,eps,pe,ps,pb,bvps,P0,P1
2001-08-10,SRE,2.093,0.137,0.15,1.588,4.837,0.065,0.67,10.568,0.576,2.029,13.338,15.3977886378,13.8764502395
2001-11-14,SRE,1.622,0.095,-0.643,0.945,4.509,0.059,0.47,9.498,0.515,1.741,13.492,13.5168611635,14.3190214099
2002-03-19,SRE,0.995,0.108,-0.34,0.605,4.63,0.109,0.52,9.548,0.616,1.837,13.165,14.3835630389,14.8630151402
2002-05-10,SRE,1.525,0.146,0.135,0.74,5.404,0.096,0.71,10.271,0.801,1.85,13.17,14.4942058315,13.3324565091
2002-08-13,SRE,1.429,0.147,-0.218,0.522,5.354,0.103,0.72,8.751,0.779,1.612,13.114,12.7608020807,13.4154386036
2002-11-08,SRE,1.384,0.15,-0.102,0.42,5.297,0.108,0.73,8.079,0.835,1.632,13.307,13.2494744147,15.1765030526
2003-02-26,SRE,1.682,0.148,0.035,0.455,5.286,0.088,0.64,8.396,0.824,1.757,13.789,14.835354442,15.4715504995
2003-05-06,SRE,1.923,0.088,0.348,0.803,5.617,0.046,0.43,9.726,0.808,1.793,14.012,15.5637528267,17.3248172757
2003-08-07,SRE,1.84,0.116,-0.478,0.325,5.012,0.063,0.56,11.6,0.853,1.921,14.598,17.5276623955,17.4539005337
2003-11-06,SRE,2.058,0.211,0.086,0.411,4.624,0.103,1.01,11.384,0.854,1.997,15.371,17.9425728678,20.0447859273
2004-02-25,SRE,2.066,0.234,0.021,0.432,4.658,0.113,1.29,11.053,0.91,1.844,17.358,20.1738691853,20.1001073236
2004-04-29,SRE,2.36,0.197,0.221,0.653,4.237,0.083,0.86,9.518,0.867,1.765,17.926,20.2199703489,23.640676687
2004-08-05,SRE,1.996,0.121,0.497,1.15,4.295,0.061,0.53,10.937,0.984,2.003,18.079,23.3456292401,22.663332019
2004-11-04,SRE,2.165,0.231,-0.883,0.267,4.128,0.107,1.01,10.48,0.956,1.873,19.1,22.9583794659,25.825871841
2005-02-23,SRE,2.889,0.346,0.175,0.419,3.86,0.12,1.51,10.438,0.993,1.92,21.312,26.0655978917,26.803216509
2005-05-04,SRE,2.692,0.223,0.19,0.609,3.631,0.083,0.96,10.262,0.97,1.842,22.027,26.1578002188,28.6103821216
2005-08-03,SRE,2.272,0.121,0.117,0.726,3.286,0.053,0.5,12.009,1.104,1.959,23.153,28.8040070087,28.9699711976
2005-11-02,SRE,2.726,0.221,-0.223,0.503,3.931,0.081,0.87,12.135,1.045,1.881,23.232,28.8685486377,32.9162308006
2006-02-23,SRE,4.047,0.355,0.269,0.772,3.742,0.088,1.41,13.623,1.068,2.035,25.05,32.7687070771,31.3672317041
2006-05-02,SRE,3.349,0.255,-0.12,0.65,3.327,0.076,1.0,12.334,0.947,1.811,25.498,30.814017741,32.8148082407
2006-08-03,SRE,2.486,0.373,0.072,0.721,2.997,0.15,1.46,10.386,0.992,1.832,26.696,32.7687070771,38.5862949614
2006-11-02,SRE,2.694,0.653,0.78,1.666,2.885,0.242,2.54,8.522,1.109,1.865,29.034,38.6298788789,44.1454466702
2007-02-23,SRE,3.245,0.125,-0.581,0.924,2.854,0.039,0.47,11.332,1.355,2.121,29.067,44.2549887215,46.7841989475
