datekey,ticker,revenue,netinc,ncf,cashneq,de,netmargin,eps,pe,ps,pb,bvps,P0,P1
2006-09-26,WU,,,,0.6558,0.535,,,,,,,16.028073907,18.2505902281
2006-11-08,WU,1.1404,0.2581,0.6718,1.3276,-9.769,0.226,0.34,,,-30.173,-0.752,18.3479267094,18.1530868316
2007-02-27,WU,1.1732,0.2172,0.0941,1.4217,-17.903,0.185,0.29,18.286,3.739,-53.091,-0.411,17.5688122443,17.5606973195
2007-05-08,WU,1.131,0.1932,0.1393,1.561,-32.055,0.171,0.25,,,-95.641,-0.224,17.3172495747,16.3434585958
2007-08-07,WU,1.2029,0.2045,-0.0732,1.4878,-62.95,0.17,0.27,17.896,3.362,-181.665,-0.112,16.4083779944,18.0800525082
2007-11-07,WU,1.2572,0.2163,0.1812,1.669,-39.834,0.172,0.29,20.498,3.576,-116.382,-0.193,18.412764426,17.7615896591
2008-02-26,WU,1.3091,0.2433,0.1241,1.7931,113.087,0.186,0.33,18.879,3.303,319.227,0.068,17.5502389355,19.2166581026
2008-05-02,WU,1.2659,0.2071,0.1023,1.8954,806.135,0.164,0.28,19.833,3.432,2334.914,0.01,18.980920757,22.1755682334
2008-08-05,WU,1.3471,0.2315,-0.0208,1.8746,235.247,0.172,0.31,22.113,3.835,778.888,0.035,22.1430527375,12.4046617024
2008-11-03,WU,1.3774,0.2408,-0.745,1.1296,-62.022,0.175,0.33,11.439,1.992,-117.015,-0.124,11.9900891291,9.79077128471
2009-02-19,WU,1.2916,0.2396,0.166,1.2956,-689.679,0.186,0.34,8.869,1.543,-1006.263,-0.011,9.3587056077,13.8668625773
2009-05-04,WU,1.2012,0.2239,0.2144,1.51,48.64,0.186,0.32,13.219,2.371,108.61,0.161,14.3804500801,14.4782762711
2009-08-04,WU,1.2543,0.2202,0.2724,1.7824,19.515,0.176,0.31,13.598,2.453,44.019,0.408,14.6087111925,15.187516156
2009-10-30,WU,1.3141,0.181,-0.157,1.6254,17.969,0.138,0.26,14.543,2.485,38.387,0.469,14.8125157571,13.0519056341
2010-02-26,WU,1.314,0.2237,0.0598,1.6852,19.802,0.17,0.32,12.693,2.119,30.478,0.513,12.9047036909,14.428068563
2010-05-06,WU,1.2327,0.2079,-0.1554,1.5298,17.5,0.169,0.3,13.898,2.263,30.411,0.558,14.1326132341,13.2046049759
2010-08-04,WU,1.2734,0.221,0.217,1.7468,17.383,0.174,0.33,12.773,2.074,26.639,0.597,13.2869793051,15.0265041683
2010-11-05,WU,1.3296,0.2384,0.2499,1.9967,16.292,0.179,0.36,13.427,2.323,27.325,0.664,15.0760965913,17.4237785775
